,Image,Train Accuracy
98,M1_06_2_0,0.9022216796875
99,M1_06_2_1,0.9022102355957031
100,M1_06_2_2,0.9021377563476562
101,M1_06_2_3,0.9022407531738281
102,M1_06_2_4,0.8884506225585938
103,M1_06_2_5,0.9021339416503906
104,M1_06_2_6,0.9022407531738281
105,M1_06_3_0,0.95281982421875
106,M1_06_3_1,0.9520416259765625
107,M1_06_3_2,0.9525260925292969
108,M1_06_3_3,0.9528312683105469
109,M1_06_3_4,0.9336662292480469
110,M1_06_3_5,0.9324569702148438
111,M1_06_3_6,0.9383735656738281
112,M1_07_0_0,0.9703826904296875
113,M1_07_0_1,0.97039794921875
114,M1_07_0_2,0.9704093933105469
115,M1_07_0_3,0.9703865051269531
116,M1_07_0_4,0.9703445434570312
117,M1_07_0_5,0.9703521728515625
118,M1_07_0_6,0.9703865051269531
119,M1_07_1_0,0.9692878723144531
120,M1_07_1_1,0.9691162109375
121,M1_07_1_2,0.9691810607910156
122,M1_07_1_3,0.9692916870117188
123,M1_07_1_4,0.99456787109375
124,M1_07_1_5,0.9790534973144531
125,M1_07_1_6,0.99200439453125
126,M1_07_2_0,0.8658332824707031
127,M1_07_2_1,0.8658866882324219
128,M1_07_2_2,0.86578369140625
129,M1_07_2_3,0.8657341003417969
130,M1_07_2_4,0.85986328125
131,M1_07_2_5,0.8280754089355469
132,M1_07_2_6,0.8254013061523438
133,M1_07_3_0,0.9523048400878906
134,M1_07_3_1,0.9521713256835938
135,M1_07_3_2,0.9520263671875
136,M1_07_3_3,0.9523086547851562
137,M1_07_3_4,0.9711723327636719
138,M1_07_3_5,0.9653968811035156
139,M1_07_3_6,0.9703559875488281
140,M1_08_0_0,0.9710235595703125
141,M1_08_0_1,0.9710121154785156
142,M1_08_0_2,0.970947265625
143,M1_08_0_3,0.9710350036621094
144,M1_08_0_4,0.9877891540527344
145,M1_08_0_5,0.9890785217285156
146,M1_08_0_6,0.9881324768066406
147,M1_08_1_0,0.9913902282714844
148,M1_08_1_1,0.9913978576660156
149,M1_08_1_2,0.9914093017578125
150,M1_08_1_3,0.9914093017578125
151,M1_08_1_4,0.999847412109375
152,M1_08_1_5,1.0
153,M1_08_1_6,0.998870849609375
154,M1_08_2_0,0.938507080078125
155,M1_08_2_1,0.9385414123535156
156,M1_08_2_2,0.9385719299316406
157,M1_08_2_3,0.938507080078125
158,M1_08_2_4,0.9384307861328125
159,M1_08_2_5,0.9385871887207031
160,M1_08_2_6,0.9383010864257812
161,M1_08_3_0,0.9187164306640625
162,M1_08_3_1,0.9187088012695312
163,M1_08_3_2,0.9188117980957031
164,M1_08_3_3,0.9187088012695312
165,M1_08_3_4,0.9333343505859375
166,M1_08_3_5,0.9334068298339844
167,M1_08_3_6,0.9267959594726562
168,M1_09_0_0,0.968231201171875
169,M1_09_0_1,0.9681968688964844
170,M1_09_0_2,0.9681968688964844
171,M1_09_0_3,0.9682350158691406
172,M1_09_0_4,0.9835548400878906
173,M1_09_0_5,0.9843330383300781
174,M1_09_0_6,0.9932899475097656
175,M1_09_1_0,0.9291114807128906
176,M1_09_1_1,0.9225387573242188
177,M1_09_1_2,0.922271728515625
178,M1_09_1_3,0.9293289184570312
179,M1_09_1_4,0.9546470642089844
180,M1_09_1_5,0.9398612976074219
181,M1_09_1_6,0.9564170837402344
182,M1_09_2_0,0.8758430480957031
183,M1_09_2_1,0.8759994506835938
184,M1_09_2_2,0.8757133483886719
185,M1_09_2_3,0.8758430480957031
186,M1_09_2_4,0.9114112854003906
187,M1_09_2_5,0.8942070007324219
188,M1_09_2_6,0.8814582824707031
189,M1_09_3_0,0.9230728149414062
190,M1_09_3_1,0.9230155944824219
191,M1_09_3_2,0.9228706359863281
192,M1_09_3_3,0.9230766296386719
193,M1_09_3_4,0.953155517578125
194,M1_09_3_5,0.9413185119628906
195,M1_09_3_6,0.9547996520996094
196,M1_10_0_0,0.9192047119140625
197,M1_10_0_1,0.9192008972167969
198,M1_10_0_2,0.9190635681152344
199,M1_10_0_3,0.9191818237304688
200,M1_10_0_4,0.9259300231933594
201,M1_10_0_5,0.9124832153320312
202,M1_10_0_6,0.9289436340332031
203,M1_10_1_0,0.9815025329589844
204,M1_10_1_1,0.9814872741699219
205,M1_10_1_2,0.9815559387207031
206,M1_10_1_3,0.9814949035644531
207,M1_10_1_4,0.9831428527832031
208,M1_10_1_5,0.9857864379882812
209,M1_10_1_6,0.9844322204589844
210,M1_10_2_0,0.912445068359375
211,M1_10_2_1,0.9123420715332031
212,M1_10_2_2,0.912322998046875
213,M1_10_2_3,0.9124412536621094
214,M1_10_2_4,0.9214401245117188
215,M1_10_2_5,0.9098320007324219
216,M1_10_2_6,0.9266738891601562
217,M1_10_3_0,0.9962425231933594
218,M1_10_3_1,0.9962425231933594
219,M1_10_3_2,0.9962425231933594
220,M1_10_3_3,0.9962425231933594
221,M1_10_3_4,0.9992218017578125
222,M1_10_3_5,1.0
223,M1_10_3_6,0.993621826171875
224,M1_14_0_0,1.0
225,M1_14_0_1,1.0
226,M1_14_0_2,1.0
227,M1_14_0_3,1.0
228,M1_14_0_4,1.0
229,M1_14_0_5,1.0
230,M1_14_0_6,1.0
231,M1_14_1_0,0.9771308898925781
232,M1_14_1_1,0.97711181640625
233,M1_14_1_2,0.977142333984375
234,M1_14_1_3,0.977142333984375
235,M1_14_1_4,0.977142333984375
236,M1_14_1_5,0.9771461486816406
237,M1_14_1_6,0.9603538513183594
238,M1_14_2_0,0.9366340637207031
239,M1_14_2_1,0.93658447265625
240,M1_14_2_2,0.9366416931152344
241,M1_14_2_3,0.9366188049316406
242,M1_14_2_4,0.933135986328125
243,M1_14_2_5,0.9364776611328125
244,M1_14_2_6,0.9365463256835938
245,M1_14_3_0,0.9227409362792969
246,M1_14_3_1,0.9225654602050781
247,M1_14_3_2,0.9224472045898438
248,M1_14_3_3,0.9227409362792969
249,M1_14_3_4,0.9226264953613281
250,M1_14_3_5,0.9227371215820312
251,M1_14_3_6,0.922576904296875
252,M1_15_0_0,1.0
253,M1_15_0_1,1.0
254,M1_15_0_2,1.0
255,M1_15_0_3,1.0
256,M1_15_0_4,1.0
257,M1_15_0_5,1.0
258,M1_15_0_6,1.0
259,M1_15_1_0,0.9788742065429688
260,M1_15_1_1,0.9788970947265625
261,M1_15_1_2,0.9576683044433594
262,M1_15_1_3,0.9788703918457031
263,M1_15_1_4,0.9559478759765625
264,M1_15_1_5,0.9823837280273438
265,M1_15_1_6,0.9824180603027344
266,M1_15_2_0,0.9373245239257812
267,M1_15_2_1,0.9370880126953125
268,M1_15_2_2,0.9310760498046875
269,M1_15_2_3,0.9372406005859375
270,M1_15_2_4,0.9368515014648438
271,M1_15_2_5,0.9367752075195312
272,M1_15_2_6,0.931884765625
273,M1_15_3_0,0.9324417114257812
274,M1_15_3_1,0.9325752258300781
275,M1_15_3_2,0.9323463439941406
276,M1_15_3_3,0.9324836730957031
277,M1_15_3_4,0.9266777038574219
278,M1_15_3_5,0.9267539978027344
279,M1_15_3_6,0.9466590881347656
280,M1_16_0_0,0.9882736206054688
281,M1_16_0_1,0.9882431030273438
282,M1_16_0_2,0.9882659912109375
283,M1_16_0_3,0.9882698059082031
284,M1_16_0_4,0.9854545593261719
285,M1_16_0_5,1.0
286,M1_16_0_6,0.9995307922363281
287,M1_16_1_0,0.9463348388671875
288,M1_16_1_1,0.9463691711425781
289,M1_16_1_2,0.9462623596191406
290,M1_16_1_3,0.9463348388671875
291,M1_16_1_4,0.9859046936035156
292,M1_16_1_5,0.9399490356445312
293,M1_16_1_6,0.9649085998535156
294,M1_16_2_0,0.8838691711425781
295,M1_16_2_1,0.8830413818359375
296,M1_16_2_2,0.8836708068847656
297,M1_16_2_3,0.8838462829589844
298,M1_16_2_4,0.9126815795898438
299,M1_16_2_5,0.8615989685058594
300,M1_16_2_6,0.8969192504882812
301,M1_16_3_0,0.9149169921875
302,M1_16_3_1,0.9148750305175781
303,M1_16_3_2,0.9148406982421875
304,M1_16_3_3,0.9149169921875
305,M1_16_3_4,0.940460205078125
306,M1_16_3_5,0.9224853515625
307,M1_16_3_6,0.9152374267578125
308,M1_17_0_0,0.9759407043457031
309,M1_17_0_1,0.9759063720703125
310,M1_17_0_2,0.9759483337402344
311,M1_17_0_3,0.9759635925292969
312,M1_17_0_4,0.9825019836425781
313,M1_17_0_5,0.9580650329589844
314,M1_17_0_6,0.9625701904296875
315,M1_17_1_0,0.9544830322265625
316,M1_17_1_1,0.9545364379882812
317,M1_17_1_2,0.9545669555664062
318,M1_17_1_3,0.9544868469238281
319,M1_17_1_4,0.9558639526367188
320,M1_17_1_5,0.9544334411621094
321,M1_17_1_6,0.9544601440429688
322,M1_17_2_0,0.9088897705078125
323,M1_17_2_1,0.9087028503417969
324,M1_17_2_2,0.9088363647460938
325,M1_17_2_3,0.9088973999023438
326,M1_17_2_4,0.9053840637207031
327,M1_17_2_5,0.9129486083984375
328,M1_17_2_6,0.8976593017578125
329,M1_17_3_0,0.8994064331054688
330,M1_17_3_1,0.8993186950683594
331,M1_17_3_2,0.8994369506835938
332,M1_17_3_3,0.8994026184082031
333,M1_17_3_4,0.8988304138183594
334,M1_17_3_5,0.9040718078613281
335,M1_17_3_6,0.9050407409667969
336,M1_18_0_0,0.994354248046875
337,M1_18_0_1,0.9943885803222656
338,M1_18_0_2,0.994384765625
339,M1_18_0_3,0.9943656921386719
340,M1_18_0_4,0.9912567138671875
341,M1_18_0_5,0.9960594177246094
342,M1_18_0_6,0.9966850280761719
343,M1_18_1_0,0.9169044494628906
344,M1_18_1_1,0.9168853759765625
345,M1_18_1_2,0.9168128967285156
346,M1_18_1_3,0.9169120788574219
347,M1_18_1_4,0.9109649658203125
348,M1_18_1_5,0.9162330627441406
349,M1_18_1_6,0.9105491638183594
350,M1_18_2_0,1.0
351,M1_18_2_1,1.0
352,M1_18_2_2,1.0
353,M1_18_2_3,1.0
354,M1_18_2_4,1.0
355,M1_18_2_5,1.0
356,M1_18_2_6,1.0
357,M1_18_3_0,0.9152793884277344
358,M1_18_3_1,0.91522216796875
359,M1_18_3_2,0.9151763916015625
360,M1_18_3_3,0.9152488708496094
361,M1_18_3_4,0.9062995910644531
362,M1_18_3_5,0.9117202758789062
363,M1_18_3_6,0.901947021484375
364,M1_20_0_0,0.933074951171875
365,M1_20_0_1,0.9329414367675781
366,M1_20_0_2,0.9330902099609375
367,M1_20_0_3,0.9330787658691406
368,M1_20_0_4,0.9318313598632812
369,M1_20_0_5,0.9331169128417969
370,M1_20_0_6,0.9156532287597656
371,M1_20_1_0,0.9784469604492188
372,M1_20_1_1,0.9783897399902344
373,M1_20_1_2,0.9784355163574219
374,M1_20_1_3,0.9784584045410156
375,M1_20_1_4,0.9716148376464844
376,M1_20_1_5,0.9571685791015625
377,M1_20_1_6,0.9784469604492188
378,M1_20_2_0,0.9127616882324219
379,M1_20_2_1,0.9126091003417969
380,M1_20_2_2,0.9124679565429688
381,M1_20_2_3,0.9126625061035156
382,M1_20_2_4,0.9094429016113281
383,M1_20_2_5,0.9127540588378906
384,M1_20_2_6,0.9388465881347656
385,M1_20_3_0,1.0
386,M1_20_3_1,1.0
387,M1_20_3_2,1.0
388,M1_20_3_3,1.0
389,M1_20_3_4,1.0
390,M1_20_3_5,1.0
391,M1_20_3_6,1.0
392,M1_21_0_0,0.9006538391113281
393,M1_21_0_1,0.9005470275878906
394,M1_21_0_2,0.9005241394042969
395,M1_21_0_3,0.9005889892578125
396,M1_21_0_4,0.8743553161621094
397,M1_21_0_5,0.9002571105957031
398,M1_21_0_6,0.9002494812011719
399,M1_21_1_0,0.9628067016601562
400,M1_21_1_1,0.9627761840820312
401,M1_21_1_2,0.9627952575683594
402,M1_21_1_3,0.9628028869628906
403,M1_21_1_4,0.9454879760742188
404,M1_21_1_5,0.9427452087402344
405,M1_21_1_6,0.9572982788085938
406,M1_21_2_0,1.0
407,M1_21_2_1,1.0
408,M1_21_2_2,1.0
409,M1_21_2_3,1.0
410,M1_21_2_4,1.0
411,M1_21_2_5,1.0
412,M1_21_2_6,1.0
413,M1_21_3_0,0.9380912780761719
414,M1_21_3_1,0.938140869140625
415,M1_21_3_2,0.9381561279296875
416,M1_21_3_3,0.9380073547363281
417,M1_21_3_4,0.9418830871582031
418,M1_21_3_5,0.9347114562988281
419,M1_21_3_6,0.9364013671875
420,M1_22_0_0,0.9965705871582031
421,M1_22_0_1,0.9965629577636719
422,M1_22_0_2,0.9965705871582031
423,M1_22_0_3,0.9965744018554688
424,M1_22_0_4,0.9933624267578125
425,M1_22_0_5,0.99334716796875
426,M1_22_0_6,0.9936027526855469
427,M1_22_1_0,0.9129066467285156
428,M1_22_1_1,0.912750244140625
429,M1_22_1_2,0.9128036499023438
430,M1_22_1_3,0.9128837585449219
431,M1_22_1_4,0.9088249206542969
432,M1_22_1_5,0.9179725646972656
433,M1_22_1_6,0.9127235412597656
434,M1_22_2_0,0.9689216613769531
435,M1_22_2_1,0.9689216613769531
436,M1_22_2_2,0.9689178466796875
437,M1_22_2_3,0.9689216613769531
438,M1_22_2_4,0.9663658142089844
439,M1_22_2_5,0.9689369201660156
440,M1_22_2_6,0.9688682556152344
441,M1_22_3_0,0.9695053100585938
442,M1_22_3_1,0.9694290161132812
443,M1_22_3_2,0.9693603515625
444,M1_22_3_3,0.9695014953613281
445,M1_22_3_4,0.9492950439453125
446,M1_22_3_5,0.9628944396972656
447,M1_22_3_6,0.9794578552246094
448,M1_23_0_0,0.965850830078125
449,M1_23_0_1,0.9657707214355469
450,M1_23_0_2,0.9658393859863281
451,M1_23_0_3,0.9658546447753906
452,M1_23_0_4,0.9488868713378906
453,M1_23_0_5,0.9482002258300781
454,M1_23_0_6,0.9418907165527344
455,M1_23_1_0,0.9652595520019531
456,M1_23_1_1,0.9652862548828125
457,M1_23_1_2,0.9653396606445312
458,M1_23_1_3,0.9652328491210938
459,M1_23_1_4,0.9650840759277344
460,M1_23_1_5,0.9650001525878906
461,M1_23_1_6,0.9651145935058594
462,M1_23_2_0,0.8968544006347656
463,M1_23_2_1,0.8970298767089844
464,M1_23_2_2,0.8967475891113281
465,M1_23_2_3,0.8968353271484375
466,M1_23_2_4,0.8999557495117188
467,M1_23_2_5,0.9008903503417969
468,M1_23_2_6,0.876068115234375
469,M1_23_3_0,0.902801513671875
470,M1_23_3_1,0.902801513671875
471,M1_23_3_2,0.9027671813964844
472,M1_23_3_3,0.9027557373046875
473,M1_23_3_4,0.9199142456054688
474,M1_23_3_5,0.8950691223144531
475,M1_23_3_6,0.9105567932128906
476,M1_24_0_0,0.9382400512695312
477,M1_24_0_1,0.9382896423339844
478,M1_24_0_2,0.9382095336914062
479,M1_24_0_3,0.9381904602050781
480,M1_24_0_4,0.9340705871582031
481,M1_24_0_5,0.9290924072265625
482,M1_24_0_6,0.9374771118164062
483,M1_24_1_0,0.9396438598632812
484,M1_24_1_1,0.9395256042480469
485,M1_24_1_2,0.9395065307617188
486,M1_24_1_3,0.9396476745605469
487,M1_24_1_4,0.9140357971191406
488,M1_24_1_5,0.9376602172851562
489,M1_24_1_6,0.9365730285644531
490,M1_24_2_0,0.9686012268066406
491,M1_24_2_1,0.9686698913574219
492,M1_24_2_2,0.9686241149902344
493,M1_24_2_3,0.9686088562011719
494,M1_24_2_4,0.9685173034667969
495,M1_24_2_5,0.9684410095214844
496,M1_24_2_6,0.9686279296875
497,M1_24_3_0,1.0
498,M1_24_3_1,1.0
499,M1_24_3_2,1.0
500,M1_24_3_3,1.0
501,M1_24_3_4,0.9999542236328125
502,M1_24_3_5,1.0
503,M1_24_3_6,1.0
504,M1_25_0_0,0.9166145324707031
505,M1_25_0_1,0.9165840148925781
506,M1_25_0_2,0.9164924621582031
507,M1_25_0_3,0.9164085388183594
508,M1_25_0_4,0.912445068359375
509,M1_25_0_5,0.9124679565429688
510,M1_25_0_6,0.8985939025878906
511,M1_25_1_0,0.9936065673828125
512,M1_25_1_1,0.9936065673828125
513,M1_25_1_2,0.9935989379882812
514,M1_25_1_3,0.9936065673828125
515,M1_25_1_4,0.9874839782714844
516,M1_25_1_5,0.9874839782714844
517,M1_25_1_6,0.9874420166015625
518,M1_25_2_0,0.9250946044921875
519,M1_25_2_1,0.925048828125
520,M1_25_2_2,0.9250984191894531
521,M1_25_2_3,0.9250831604003906
522,M1_25_2_4,0.9335098266601562
523,M1_25_2_5,0.9041748046875
524,M1_25_2_6,0.9390678405761719
525,M1_25_3_0,0.9595069885253906
526,M1_25_3_1,0.9594497680664062
527,M1_25_3_2,0.9593963623046875
528,M1_25_3_3,0.9595146179199219
529,M1_25_3_4,0.9538497924804688
530,M1_25_3_5,0.9430618286132812
531,M1_25_3_6,0.9551544189453125
532,M1_26_0_0,0.9241485595703125
533,M1_26_0_1,0.9242134094238281
534,M1_26_0_2,0.9241676330566406
535,M1_26_0_3,0.9241867065429688
536,M1_26_0_4,0.9363975524902344
537,M1_26_0_5,0.9289512634277344
538,M1_26_0_6,0.9300003051757812
539,M1_26_1_0,0.9027481079101562
540,M1_26_1_1,0.9028244018554688
541,M1_26_1_2,0.9028396606445312
542,M1_26_1_3,0.9026985168457031
543,M1_26_1_4,0.9053916931152344
544,M1_26_1_5,0.9038505554199219
545,M1_26_1_6,0.9060897827148438
546,M1_26_2_0,0.9838981628417969
547,M1_26_2_1,0.9838714599609375
548,M1_26_2_2,0.9819221496582031
549,M1_26_2_3,0.9839019775390625
550,M1_26_2_4,0.9925384521484375
551,M1_26_2_5,0.9845466613769531
552,M1_26_2_6,0.9977607727050781
553,M1_26_3_0,0.9194908142089844
554,M1_26_3_1,0.9184761047363281
555,M1_26_3_2,0.9193992614746094
556,M1_26_3_3,0.9194602966308594
557,M1_26_3_4,0.9288291931152344
558,M1_26_3_5,0.9248313903808594
559,M1_26_3_6,0.9466133117675781
560,M1_28_0_0,0.8778648376464844
561,M1_28_0_1,0.8775520324707031
562,M1_28_0_2,0.8776206970214844
563,M1_28_0_3,0.8778495788574219
564,M1_28_0_4,0.8752021789550781
565,M1_28_0_5,0.8765373229980469
566,M1_28_0_6,0.8767852783203125
567,M1_28_1_0,1.0
568,M1_28_1_1,1.0
569,M1_28_1_2,1.0
570,M1_28_1_3,1.0
571,M1_28_1_4,1.0
572,M1_28_1_5,1.0
573,M1_28_1_6,1.0
574,M1_28_2_0,0.9871139526367188
575,M1_28_2_1,0.9871139526367188
576,M1_28_2_2,0.9871139526367188
577,M1_28_2_3,0.987060546875
578,M1_28_2_4,0.9870986938476562
579,M1_28_2_5,0.9871177673339844
580,M1_28_2_6,0.9871139526367188
581,M1_28_3_0,1.0
582,M1_28_3_1,1.0
583,M1_28_3_2,1.0
584,M1_28_3_3,1.0
585,M1_28_3_4,1.0
586,M1_28_3_5,1.0
587,M1_28_3_6,1.0
588,M1_29_0_0,1.0
589,M1_29_0_1,1.0
590,M1_29_0_2,1.0
591,M1_29_0_3,1.0
592,M1_29_0_4,1.0
593,M1_29_0_5,1.0
594,M1_29_0_6,1.0
595,M1_29_1_0,0.9680099487304688
596,M1_29_1_1,0.967926025390625
597,M1_29_1_2,0.9679412841796875
598,M1_29_1_3,0.9679985046386719
599,M1_29_1_4,0.9799346923828125
600,M1_29_1_5,0.9527473449707031
601,M1_29_1_6,0.9708633422851562
602,M1_29_2_0,0.88690185546875
603,M1_29_2_1,0.8868141174316406
604,M1_29_2_2,0.886627197265625
605,M1_29_2_3,0.886871337890625
606,M1_29_2_4,0.8829994201660156
607,M1_29_2_5,0.8629989624023438
608,M1_29_2_6,0.8900337219238281
609,M1_29_3_0,0.99920654296875
610,M1_29_3_1,0.99920654296875
611,M1_29_3_2,0.99920654296875
612,M1_29_3_3,0.99920654296875
613,M1_29_3_4,0.9986305236816406
614,M1_29_3_5,0.9998741149902344
615,M1_29_3_6,0.998626708984375
616,M1_30_0_0,0.9458961486816406
617,M1_30_0_1,0.94586181640625
618,M1_30_0_2,0.9460258483886719
619,M1_30_0_3,0.9459381103515625
620,M1_30_0_4,0.9459495544433594
621,M1_30_0_5,0.9457473754882812
622,M1_30_0_6,0.9418907165527344
623,M1_30_1_0,0.9617233276367188
624,M1_30_1_1,0.9617042541503906
625,M1_30_1_2,0.9616279602050781
626,M1_30_1_3,0.9617118835449219
627,M1_30_1_4,0.9607200622558594
628,M1_30_1_5,0.9616851806640625
629,M1_30_1_6,0.9427757263183594
630,M1_30_2_0,0.9603767395019531
631,M1_30_2_1,0.9604530334472656
632,M1_30_2_2,0.9603996276855469
633,M1_30_2_3,0.9604034423828125
634,M1_30_2_4,0.9503860473632812
635,M1_30_2_5,0.9451789855957031
636,M1_30_2_6,0.9709014892578125
637,M1_30_3_0,0.959625244140625
638,M1_30_3_1,0.9596061706542969
639,M1_30_3_2,0.9594459533691406
640,M1_30_3_3,0.9596405029296875
641,M1_30_3_4,0.9595756530761719
642,M1_30_3_5,0.9596176147460938
643,M1_30_3_6,0.9595680236816406
644,M1_31_0_0,0.9586524963378906
645,M1_31_0_1,0.9586334228515625
646,M1_31_0_2,0.958648681640625
647,M1_31_0_3,0.9586029052734375
648,M1_31_0_4,0.9518280029296875
649,M1_31_0_5,0.9664230346679688
650,M1_31_0_6,0.9461898803710938
651,M1_31_1_0,0.948333740234375
652,M1_31_1_1,0.9484062194824219
653,M1_31_1_2,0.9480133056640625
654,M1_31_1_3,0.9483413696289062
655,M1_31_1_4,0.9487037658691406
656,M1_31_1_5,0.9448814392089844
657,M1_31_1_6,0.9499130249023438
658,M1_31_2_0,0.987396240234375
659,M1_31_2_1,0.9874076843261719
660,M1_31_2_2,0.9873275756835938
661,M1_31_2_3,0.9874076843261719
662,M1_31_2_4,0.9967765808105469
663,M1_31_2_5,0.9775047302246094
664,M1_31_2_6,0.9882850646972656
665,M1_31_3_0,0.8895950317382812
666,M1_31_3_1,0.8901405334472656
667,M1_31_3_2,0.8893356323242188
668,M1_31_3_3,0.8894767761230469
669,M1_31_3_4,0.9162406921386719
670,M1_31_3_5,0.9211082458496094
671,M1_31_3_6,0.9166946411132812
672,M1_32_0_0,0.9725074768066406
673,M1_32_0_1,0.9724922180175781
674,M1_32_0_2,0.97247314453125
675,M1_32_0_3,0.9725074768066406
676,M1_32_0_4,0.9730339050292969
677,M1_32_0_5,0.9547958374023438
678,M1_32_0_6,0.9735298156738281
679,M1_32_1_0,0.8313560485839844
680,M1_32_1_1,0.8311500549316406
681,M1_32_1_2,0.8312950134277344
682,M1_32_1_3,0.8313217163085938
683,M1_32_1_4,0.7780685424804688
684,M1_32_1_5,0.8311042785644531
685,M1_32_1_6,0.7764244079589844
686,M1_32_2_0,0.9503898620605469
687,M1_32_2_1,0.9504470825195312
688,M1_32_2_2,0.9504127502441406
689,M1_32_2_3,0.9503593444824219
690,M1_32_2_4,0.9502983093261719
691,M1_32_2_5,0.9429550170898438
692,M1_32_2_6,0.950469970703125
693,M1_32_3_0,0.9708518981933594
694,M1_32_3_1,0.970855712890625
695,M1_32_3_2,0.9708518981933594
696,M1_32_3_3,0.9708518981933594
697,M1_32_3_4,0.9636573791503906
698,M1_32_3_5,0.9707565307617188
699,M1_32_3_6,0.9703445434570312
700,M1_33_0_0,1.0
701,M1_33_0_1,1.0
702,M1_33_0_2,1.0
703,M1_33_0_3,1.0
704,M1_33_0_4,1.0
705,M1_33_0_5,1.0
706,M1_33_0_6,1.0
707,M1_33_1_0,0.9614334106445312
708,M1_33_1_1,0.9614334106445312
709,M1_33_1_2,0.9614028930664062
710,M1_33_1_3,0.9614372253417969
711,M1_33_1_4,0.9623565673828125
712,M1_33_1_5,0.9640274047851562
713,M1_33_1_6,0.945404052734375
714,M1_33_2_0,0.9501152038574219
715,M1_33_2_1,0.95013427734375
716,M1_33_2_2,0.9500808715820312
717,M1_33_2_3,0.9500694274902344
718,M1_33_2_4,0.9499244689941406
719,M1_33_2_5,0.9210662841796875
720,M1_33_2_6,0.9231224060058594
721,M1_33_3_0,1.0
