,Image,Train Accuracy
303,M1_13_3_2,0.9680976867675781
304,M1_13_3_3,0.9680595397949219
305,M1_13_3_4,0.9668731689453125
306,M1_13_3_5,0.9753875732421875
307,M1_13_3_6,0.9753952026367188
308,M1_14_0_0,1.0
309,M1_14_0_1,1.0
310,M1_14_0_2,1.0
311,M1_14_0_3,1.0
312,M1_14_0_4,1.0
313,M1_14_0_5,1.0
314,M1_14_0_6,1.0
315,M1_14_1_0,0.9771347045898438
316,M1_14_1_1,0.9770736694335938
317,M1_14_1_2,0.9771041870117188
318,M1_14_1_3,0.977142333984375
319,M1_14_1_4,0.97711181640625
320,M1_14_1_5,0.9658966064453125
321,M1_14_1_6,0.9769744873046875
322,M1_14_2_0,0.9366950988769531
323,M1_14_2_1,0.9365386962890625
324,M1_14_2_2,0.9366912841796875
325,M1_14_2_3,0.9366340637207031
326,M1_14_2_4,0.9366378784179688
327,M1_14_2_5,0.9362678527832031
328,M1_14_2_6,0.9365043640136719
329,M1_14_3_0,0.9226760864257812
330,M1_14_3_1,0.9226264953613281
331,M1_14_3_2,0.9223823547363281
332,M1_14_3_3,0.9226913452148438
333,M1_14_3_4,0.9223060607910156
334,M1_14_3_5,0.9149856567382812
335,M1_14_3_6,0.9207305908203125
336,M1_15_0_0,1.0
337,M1_15_0_1,1.0
338,M1_15_0_2,1.0
339,M1_15_0_3,1.0
340,M1_15_0_4,1.0
341,M1_15_0_5,1.0
342,M1_15_0_6,1.0
343,M1_15_1_0,0.9788360595703125
344,M1_15_1_1,0.9788970947265625
345,M1_15_1_2,0.9787979125976562
346,M1_15_1_3,0.978851318359375
347,M1_15_1_4,0.9759750366210938
348,M1_15_1_5,0.9789390563964844
349,M1_15_1_6,0.9823989868164062
350,M1_15_2_0,0.9372711181640625
351,M1_15_2_1,0.9372215270996094
352,M1_15_2_2,0.9371681213378906
353,M1_15_2_3,0.9372138977050781
354,M1_15_2_4,0.9372367858886719
355,M1_15_2_5,0.9373016357421875
356,M1_15_2_6,0.9370994567871094
357,M1_15_3_0,0.9324378967285156
358,M1_15_3_1,0.932464599609375
359,M1_15_3_2,0.9324493408203125
360,M1_15_3_3,0.93255615234375
361,M1_15_3_4,0.9447364807128906
362,M1_15_3_5,0.9496917724609375
363,M1_15_3_6,0.9496116638183594
364,M1_18_0_0,0.994384765625
365,M1_18_0_1,0.994384765625
366,M1_18_0_2,0.994384765625
367,M1_18_0_3,0.9943885803222656
368,M1_18_0_4,0.99761962890625
369,M1_18_0_5,0.9900665283203125
370,M1_18_0_6,0.9892005920410156
371,M1_18_1_0,0.9168167114257812
372,M1_18_1_1,0.9168663024902344
373,M1_18_1_2,0.9167747497558594
374,M1_18_1_3,0.9168128967285156
375,M1_18_1_4,0.9165229797363281
376,M1_18_1_5,0.9104690551757812
377,M1_18_1_6,0.9162025451660156
378,M1_18_2_0,1.0
379,M1_18_2_1,1.0
380,M1_18_2_2,1.0
381,M1_18_2_3,1.0
382,M1_18_2_4,1.0
383,M1_18_2_5,1.0
